강의_ID,강의명,카테고리_ID,기관_ID,과목_ID,콘텐츠_ID
ASP00001S100120220104051,[HD]컴퓨터그래픽스운용기능사 실기 (2019),202205137792580 ,S1001,S10443,202205121322091652329329262
ASP00001S100120220104050,[HD]컴퓨터그래픽스운용기능사 필기 (2019) Part.2,202205137792580 ,S1001,S10442,202205121318091652329089351
ASP00001S100120220104049,[HD]컴퓨터그래픽스운용기능사 필기 (2019) Part.1,202205137792580 ,S1001,S10441,202205121314251652328865190
ASP00001S100120220104057,[HD]리눅스마스터 1급 자격증 따기 (기출문제풀이),202205135026225 ,S1001,S10449,202205121310141652328614930
ASP00001S100120220104056,[HD]리눅스마스터 1급 자격증 따기,202205135026225 ,S1001,S10448,202205121154061652324046051
ASP00001S993520210009060,[서울시 장애인식개선 영상] 장애인 1분 에티켓,202112309616869 ,S9935,S10196,202106291437311624945051945
ASP00001S993520210009059,[서울시 장애인식개선 영상] 빛과그림자,202112309616869 ,S9935,S10198,202106291428201624944500723
ASP00001S305220220000815,[서울시복지재단] 생애주기 재무설계 (2022),202112309616869 ,S3052,S11051,202209220920311663806031502
ASP00001S305220220000814,[서울시복지재단] 디지털 금융과 금융소비자의 보호제도,202112309616869 ,S3052,S10461,202205171701271652774487002
ASP00001S305220220000813,[서울시복지재단] 노후준비와 은퇴설계,202112309616869 ,S3052,S10460,202205171700361652774436569
ASP00001S305220220000812,[서울시복지재단] 보험관리와 활용,202112309616869 ,S3052,S10459,202205171659301652774370601
ASP00001S305220220000811,[서울시복지재단] 신용과 대출관리,202112309616869 ,S3052,S10458,202205171658081652774288730
ASP00001S305220220000810,[서울시복지재단] 생애주기 재무설계,202112309616869 ,S3052,S10457,202205171656531652774213294
ASP00001S1003020220000010,2022년 온라인 도로포장공사 전문기술교육 - 6차,202112309616869 ,S10030,S10361,202105311110041622427004487
ASP00001S1003020220000009,2022년 온라인 도로포장공사 전문기술교육 - 5차,202112309616869 ,S10030,S10360,202105311054121622426052854
ASP00001S100220220000001,총괄재난관리자 직무능력 강화,202112309616869 ,S1002,S10438,202205061500211651816821215
ASP00001S100120220104184,의료인을 위한 노인학대 예방 및 신고의무 교육,202112309616869 ,S1001,S11033,202207271021151658884875784
ASP00001S100120220104045,2021 인권교육 콘텐츠,202112309616869 ,S1000,S10437,202205031720391651566039660
ASP00001S100120210103672,[손수호 변호사의 사건 속으로] 자살 방지 교육,202112309616869 ,S1001,S10325,ASP00001S100120210103672
ASP00001S100120210103671,[손수호 변호사의 사건 속으로] 지능정보서비스 과의존 예방 교육,202112309616869 ,S1001,S10324,ASP00001S100120210103671
ASP00001S100120210103670,[손수호 변호사의 사건 속으로] 퇴직연금 교육,202112309616869 ,S1001,S10323,ASP00001S100120210103670
ASP00001S100120210103669,[손수호 변호사의 사건 속으로] 청렴교육,202112309616869 ,S1001,S10322,ASP00001S100120210103669
ASP00001S100120210103668,[손수호 변호사의 사건 속으로] 윤리경영 교육,202112309616869 ,S1001,S10321,ASP00001S100120210103668
ASP00001S100120210103667,[손수호 변호사의 사건 속으로] 개인정보보호 교육,202112309616869 ,S1001,S10320,ASP00001S100120210103667
ASP00001S100120210103666,[손수호 변호사의 사건 속으로] 직장 내 장애인 인식개선 교육,202112309616869 ,S1001,S10319,ASP00001S100120210103666
ASP00001S100120210103665,[손수호 변호사의 사건 속으로] 가정폭력 예방 교육,202112309616869 ,S1001,S10318,ASP00001S100120210103665
ASP00001S100120210103664,[손수호 변호사의 사건 속으로] 성매매 예방 교육,202112309616869 ,S1001,S10317,ASP00001S100120210103664
ASP00001S100120210103663,[손수호 변호사의 사건 속으로] 성폭력 예방 교육,202112309616869 ,S1001,S10316,ASP00001S100120210103663
ASP00001S100120210103662,[손수호 변호사의 사건 속으로] 성희롱 예방 교육,202112309616869 ,S1001,S10315,ASP00001S100120210103662
ASP00001S100120210103661,[손수호 변호사의 사건 속으로] 직장 내 괴롭힘 방지 교육,202112309616869 ,S1001,S10314,ASP00001S100120210103661
ASP00001S100120210102655,중랑구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021427221617341242480
ASP00001S100120210102654,중구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021430091617341409461
ASP00001S100120210102653,종로구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021431011617341461302
ASP00001S100120210102652,은평구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021434091617341649137
ASP00001S100120210102651,용산구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021435291617341729967
ASP00001S100120210102650,영등포구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021436331617341793866
ASP00001S100120210102649,양천구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021437541617341874141
ASP00001S100120210102648,송파구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021438591617341939223
ASP00001S100120210102647,성북구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021440581617342058938
ASP00001S100120210102646,성동구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021441481617342108793
ASP00001S100120210102645,서초구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021442571617342177210
ASP00001S100120210102644,서대문구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021441371617342097204
ASP00001S100120210102643,마포구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021440071617342007287
ASP00001S100120210102642,동작구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021436571617341817723
ASP00001S100120210102641,동대문구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021435091617341709505
ASP00001S100120210102640,도봉구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021433161617341596316
ASP00001S100120210102639,노원구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021431201617341480297
ASP00001S100120210102638,금천구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021429571617341397589
ASP00001S100120210102637,구로구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021427251617341245752
ASP00001S100120210102636,광진구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021426021617341162669
ASP00001S100120210102635,관악구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021419501617340790707
ASP00001S100120210102634,강서구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021411391617340299466
ASP00001S100120210102633,강북구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021408311617340111126
ASP00001S100120210102632,강동구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021404481617339888853
ASP00001S100120210102631,강남구 공인중개사 연수교육 과정 Ⅱ(집합교육대체),202112309616869 ,111000,S10048,202104021357321617339452915
ASP00001S100120210102630,중랑구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021422511617340971966
ASP00001S100120210102629,중구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021421561617340916078
ASP00001S100120210102628,종로구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021420531617340853021
ASP00001S100120210102627,은평구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021417421617340662820
ASP00001S100120210102626,용산구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021416291617340589552
ASP00001S100120210102625,영등포구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021415491617340549645
ASP00001S100120210102624,양천구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021415061617340506273
ASP00001S100120210102623,송파구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021414281617340468367
ASP00001S100120210102622,성북구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021413371617340417240
ASP00001S100120210102621,성동구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021412551617340375824
ASP00001S100120210102620,서초구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021412141617340334126
ASP00001S100120210102619,서대문구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021411361617340296406
ASP00001S100120210102618,마포구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021410501617340250809
ASP00001S100120210102617,동작구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021409271617340167832
ASP00001S100120210102616,동대문구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021408451617340125308
ASP00001S100120210102615,도봉구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021408001617340080911
ASP00001S100120210102614,노원구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021407121617340032647
ASP00001S100120210102613,금천구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021405021617339902685
ASP00001S100120210102612,구로구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021403231617339803384
ASP00001S100120210102347,장애인식개선교육 “인식의 길라잡이”,202112309616869 ,P10004,S4287,202102150956031613350563657
ASP00001S100120210102346,장애인식개선교육 “인식의 새로고침”,202112309616869 ,P10004,S4286,202102150953441613350424722
ASP00001S100120210102343,(전국민편) 노인학대 신고의무자 교육,202112309616869 ,P10003,S4285,202102090936061612830966229
ASP00001S100120200100929,[장애인인식개선교육] 함께 하는 일터 바르게 보는 장애,202112309616869 ,P10000,S3651,202003231307361584936456533
ASP00001S100120200100928,[장애인인식개선교육] 지금부터 해피엔딩,202112309616869 ,P10000,S3650,202003231306311584936391299
ASP00001S100120200100927,[장애인인식개선교육] 직장 내 장애인 인식개선 교육,202112309616869 ,P10000,S3649,202003231142361584931356402
ASP00001S1001201652090,개인정보보호편(어린이용) ,202112309616869 ,P3072,S1583,201608291402471472446967627
ASP00001S1001201652089,개인정보보호편(청소년층),202112309616869 ,P3072,S1582,201608291403341472447014378
ASP00001S1001201652088,개인정보보호편(청장년층),202112309616869 ,P3072,S1584,201608291404001472447040412
ASP00001P1000420210000002,통합교육콘텐츠 “고용노동부?보건복지부가 함께 하는 장애인식개선교육”,202112309616869 ,P10004,S10222,202107161052361626400356705
ASP00001P1000420210000001,장애인식개선교육 “다름과 닮음 속 더욱 빛나는 우리”,202112309616869 ,P10004,S10203,202107161051371626400297382
ASP00001P1000320210000001,(시설종사자편) 노인학대 신고의무자 교육,202112309616869 ,P10003,S10201,202107081017031625707023896
ASP00001P1000120220000004,아동학대 신고의무자 및 공공부문 종사자 아동학대 예방교육(1시간) (2022년),202112309616869 ,P10001,S10391,202203101401161646888476808
ASP00001P1000120220000003,아동학대 신고의무자 및 공공부문 종사자 아동학대 예방교육(2시간) (2022년),202112309616869 ,P10001,S10386,202202261355321645851332957
ASP00001K311420220000001,장애인학대 신고의무자 교육,202112309616869 ,K3114,S11034,202207291432111659072731863
ASP00001K148820220000011,[고령층] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11010,202207071447451657172865313
ASP00001K148820220000010,[청소년보호자] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11009,202207071446251657172785355
ASP00001K148820220000009,[영유아보호자] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11008,202207071445171657172717064
ASP00001K148820220000008,[성인] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11007,202207071444331657172673940
ASP00001K148820220000007,[대학생] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11006,202207071443501657172630569
ASP00001K148820220000006,[청소년] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11005,202207071440531657172453249
ASP00001K148820220000005,[고등] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11004,202207071439471657172387261
ASP00001K148820220000004,[중등] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11003,202207071438571657172337775
ASP00001K148820220000003,[초등(고)] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S11002,202207071437451657172265779
ASP00001K148820220000002,[초등(저)] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S10473,202207071436501657172210254
ASP00001K148820220000001,[유아] 스마트폰?인터넷 과의존 예방 교육,202112309616869 ,K1488,S10472,202207071435121657172112429
ASP00001I1158201652087,개인정보보호편(노년층),202112309616869 ,P3072,S1581,201608291402121472446932010
ASP00001E2529000720220000001,대한적십자사 어린이이용시설종사자안전교육 이론과정(2h),202112309616869 ,E25290007,S10413,202203291513171648534397101
ASP0000111100020211111111,광진구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021402471617339767580
ASP0000111100020211111110,관악구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021401501617339710040
ASP0000111100020211111101,강서구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021400531617339653699
ASP0000111100020211111010,강북구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021359551617339595878
ASP0000111100020211110101,강동구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021358541617339534188
ASP0000111100020211101016,강남구 공인중개사 연수교육 과정Ⅰ(사이버교육필수),202112309616869 ,111000,S10049,202104021357311617339451928
ASP0000111100020211010160,2021년 개업공인중개사 등의 연수교육 과정 Ⅰ(필수과정),202112309616869 ,111000,S10049,202103110920071615422007035
ASP00001S100120220104055,[HD]한번에 합격하는 ITQ 인터넷 (2020) Part.2 기출문제풀이,202112299579859 ,S1001,S10447,202205121152111652323931991
ASP00001S100120220104054,[HD]한번에 합격하는 ITQ 인터넷 (2020) Part.1 준비하기,202112299579859 ,S1001,S10446,202205121141451652323305229
ASP00001S100120220104053,[HD]한번에 합격하는 ITQ Access 2016 Part.2 기출문제풀이,202112299579859 ,S1001,S10445,202205121139311652323171411
ASP00001S100120220104052,[HD]한번에 합격하는 ITQ Access 2016 Part.1 준비하기,202112299579859 ,S1001,S10444,202205121135271652322927139
ASP00001S100120220104048,[HD]한번에 합격하는 ITQ 파워포인트 2016 Part.2 기출문제풀이,202112299579859 ,S1001,S10440,202205121126421652322402871
ASP00001S100120220104047,[HD]한번에 합격하는 ITQ 엑셀 2016 Part.2 기출문제풀이,202112299579859 ,S1001,S10439,202205121122511652322171796
ASP00001S100120210103658,[그림 초보]움직이는 대상 쉽게 그리는 방법,202112295418807 ,S1001,S10327,ASP00001S100120210103658
ASP00001S100120210103657,[그림 초보]그림을 쉽게 그리는 방법,202112295418807 ,S1001,S10345,ASP00001S100120210103657
ASP00001S100120210103505,ACU AutoCAD,202112294977687 ,S1001,S10440,ASP00001S100120210103505
ASP00001S100120210103504,ACP InDesign CC 2020,202112294977687 ,S1001,S10426,ASP00001S100120210103504
ASP00001S100120210103503,ACP Photoshop CC 2020,202112294977687 ,S1001,S10433,ASP00001S100120210103503
ASP00001S100120210103502,ACP Illustrator CC 2020,202112294977687 ,S1001,S10432,ASP00001S100120210103502
ASP00001S100120210103565,[HD]취업준비 시작하자 - MOS 자격증 따기 (MS Excel 2016 Core),202112293949186 ,S1001,S10392,ASP00001S100120210103565
ASP00001S100120210103564,[HD]취업준비 시작하자 - MOS 자격증 따기 (MS Excel 2016 Expert),202112293949186 ,S1001,S10403,ASP00001S100120210103564
ASP00001S100120210103563,[HD]취업준비 시작하자 - MOS 자격증 따기 (MS Word 2016 Core),202112293949186 ,S1001,S10379,ASP00001S100120210103563
ASP00001S100120210103562,[HD]취업준비 시작하자 - MOS 자격증 따기 (MS Word 2016 Expert),202112293949186 ,S1001,S10402,ASP00001S100120210103562
ASP00001S100120210103561,[HD]한번에 합격하는 ITQ 한글 2020 Part.2 기출문제 풀이 (2022 개정),202112292340386 ,S1001,S10401,ASP00001S100120210103561
ASP00001S100120210103560,[HD]한번에 합격하는 ITQ 한글 2020 Part.1 이론 (2022 개정),202112292340386 ,S1001,S10447,ASP00001S100120210103560
ASP00001S100120200101802,[디지털세상] 새로운 세상의 통로 디지털 트랜스포메이션,202106071089506 ,S1001,S4169,ASP00001S100120200101802
ASP00001S100120200101801,[디지털세상] 4차 산업 혁명의 대표 분야 - 바이오 신소재 및 로봇,202106071089506 ,S1001,S4168,ASP00001S100120200101801
ASP00001S100120200101800,[디지털세상] 4차 산업 혁명의 대표 분야 - 공유경제 블록체인 3D 프린팅,202106071089506 ,S1001,S4167,ASP00001S100120200101800
ASP00001S100120200101799,[디지털세상] IoT와 빅데이터 쉽게 이해하기,202106071089506 ,S1001,S4166,ASP00001S100120200101799
ASP00001S100120200101798,[디지털세상] 인공지능(Artificial Intelligence)의 현실과 미래,202106071089506 ,S1001,S4165,ASP00001S100120200101798
ASP00001S100120200101797,[디지털세상] 4차 산업혁명...혁명인가 트렌드인가?,202106071089506 ,S1001,S4164,ASP00001S100120200101797
ASP00001S100120200101714,5G 시대 콘텐츠 트렌드 및 BM,202106071089506 ,Z1050,S3947,202012151701471608019307652
ASP00001S100120200101700,핀테크 아카데미 Pre-Course 과정,202106071089506 ,S10018,S3936,202012071432061607319126946
ASP00001S1001201651306,e-직장인의 건강관리,202102163078113 ,S3062,S1541,201606141412261465881146741
ASP00001S100120210102383,[서울시어르신취업지원센터] 도보배달원 훈련,202102091592518 ,S1001,S10003,202102161012371613437957789
ASP00001S100120200102291,[서울시어르신취업지원센터] 커피학교 바리스타 스킬업,202102091592518 ,S10003,S3994,202012281054341609120474869
ASP00001S100120200101704,[서울시어르신취업지원센터] 커피학교 핸드드립 실기,202102091592518 ,S10003,S3940,202012151026531607995613763
ASP00001S100120200101703,[서울시어르신취업지원센터] 커피학교 핸드드립 이론,202102091592518 ,S10003,S3939,202012140948121607906892451
ASP00001S100120200101702,[서울시어르신취업지원센터] 웨딩쇼퍼 훈련,202102091592518 ,S10003,S3938,202012140944571607906697241
ASP00001S100120200101434,[서울시어르신취업지원센터] 재취업6하원칙,202102091592518 ,S10003,S3810,202010131005511602551151161
ASP00001S100120200101201,[서울시어르신취업지원센터] 온라인 취업준비교육,202102091592518 ,S10003,S3707,202008111434271597124067294
ASP00001S1000320220000012,시니어 재취업 자격증 완전정복 ? 국민내일배움카드 편,202102091592518 ,S10003,S11061,202210251010251666660225289
ASP00001S1000320220000011,시니어 재취업 자격증 완전정복 ? 사무직 분야편,202102091592518 ,S10003,S11049,202209190911311663546291946
ASP00001S1000320220000010,시니어 재취업 자격증 완전정복 ? 운전 분야편,202102091592518 ,S10003,S11048,202209150920551663201255154
ASP00001S1000320220000009,시니어 재취업 자격증 완전정복 ? 경비?시설 분야편,202102091592518 ,S10003,S10470,202206231450421655963442354
ASP00001S1000320220000008,시니어 재취업 자격증 완전정복 ? 돌봄 분야편,202102091592518 ,S10003,S10469,202206231443451655963025881
ASP00001S1000320220000007,[서울시어르신취업지원센터] 취업 진단도구 활용법,202102091592518 ,S10003,S10373,202202161401101644987670558
ASP00001S1000320220000006,[서울시어르신취업지원센터] 방역원 교육(입문),202102091592518 ,S10003,S10372,202202161400501644987650290
ASP00001S1000320220000005,[서울시어르신취업지원센터] 바리스타 2급 온라인교육,202102091592518 ,S10003,S10371,202202161400271644987627231
ASP00001S1000320220000004,[서울시어르신취업지원센터] 슬기로운 직장생활,202102091592518 ,S10003,S10370,202202161359071644987547810
ASP00001S1000320210000003,[서울시어르신취업지원센터]채용 지원서류 작성법 교육,202102091592518 ,S10003,S10245,202108110947541628642874009
ASP00001S1000320210000002,[서울시어르신취업지원센터] 직장 내 의사소통법 교육,202102091592518 ,S10003,S10121,202105041335431620102943784
ASP00001S1000320210000001,[서울시어르신취업지원센터] 슬기로운 노무생활,202102091592518 ,S10003,S10041,202102181551341613631094962
ASP00001S100120200102269,첫걸음 끝내고 보는 독일어 중고급의 모든 것 - 회화편 step2,202102019952822 ,S1001,S4262,ASP00001S100120200102269
ASP00001S100120200102268,첫걸음 끝내고 보는 독일어 중고급의 모든 것 - 회화편 step1,202102019952822 ,S1001,S4261,ASP00001S100120200102268
ASP00001S100120200102267,[벼락치기] 원어민에게 배워 바로 쓰는 생초보독일어회화,202102019952822 ,S1001,S4260,ASP00001S100120200102267
ASP00001S100120210103432,맛있는 러시아어 독학첫걸음,202102019888348 ,S1001,S10625,ASP00001S100120210103432
ASP00001S100120200102270,[벼락치기] 원어민에게 배워 바로 쓰는 생초보러시아어회화,202102019888348 ,S1001,S4263,ASP00001S100120200102270
ASP00001S100120200101984,요양보호사_모의고사,202102019576975 ,S1001,S4351,ASP00001S100120200101984
ASP00001S100120200101983,요양보호사_특수 요양보호각론,202102019576975 ,S1001,S4350,ASP00001S100120200101983
ASP00001S100120200101982,요양보호사_기본 요양보호각론,202102019576975 ,S1001,S4349,ASP00001S100120200101982
ASP00001S100120200101981,요양보호사_요양보호 관련 기초지식,202102019576975 ,S1001,S4348,ASP00001S100120200101981
ASP00001S100120200101980,요양보호사_요양보호개론,202102019576975 ,S1001,S4347,ASP00001S100120200101980
ASP00001S100120220104141,2022년 Grace 전산세무1급(실기),202102019518401 ,S1001,S11011,202207071658321657180712674
ASP00001S100120220104140,2022년 Grace 전산세무1급(필기),202102019518401 ,S1001,S11012,202207071650241657180224727
ASP00001S100120220104085,2022년 Grace 전산세무2급(실기),202102019518401 ,S1001,S10464,202205261405121653541512769
ASP00001S100120220104084,2022년 Grace 전산세무2급(필기),202102019518401 ,S1001,S10463,202205261405001653541500938
ASP00001S100120200102286,[벼락치기] 원어민에게 배워 바로 쓰는 생초보포르투칼어회화,202102019517367 ,S1001,S4279,ASP00001S100120200102286
ASP00001S100120200101818,퇴직자들의 새로운 도전과 변화관리,202102019485585 ,S1001,S4185,ASP00001S100120200101818
ASP00001S100120200101817,퇴직해도 퇴직 없는 인생 기획,202102019485585 ,S1001,S4184,ASP00001S100120200101817
ASP00001S100120220103686,[이론+기출 단기완성]유통관리사2급(유통정보),202102019354588 ,S1001,S10650,ASP00001S100120220103686
ASP00001S100120220103685,[이론+기출 단기완성]유통관리사2급(유통마케팅),202102019354588 ,S1001,S10649,ASP00001S100120220103685
ASP00001S100120220103684,[이론+기출 단기완성]유통관리사2급(상권분석),202102019354588 ,S1001,S10648,ASP00001S100120220103684
ASP00001S100120220103683,[이론+기출 단기완성]유통관리사2급(유통물류 일반관리),202102019354588 ,S1001,S10647,ASP00001S100120220103683
JISIK_S1001202010813,가족 신화의 극복과 가족 트렌드 이해하기,202102019185294 ,S10006,S4012,JISIK_S1001202010813
JISIK_S1001202010812,플라스틱 그 탄생과 역습 우리는 왜 플라스틱을 해롭다고만 할까?,202102019185294 ,S10006,S4011,JISIK_S1001202010812
JISIK_S1001202010811,쇼팽의 선율에서 찾는 내 안의 자유,202102019185294 ,S10006,S4010,JISIK_S1001202010811
JISIK_S1001202010810,시민참여가 필요한 이유,202102019185294 ,S10006,S4009,JISIK_S1001202010810
JISIK_S1001202010808,별의 별 이야기 혜성의 모든 것,202102019185294 ,S10006,S4007,JISIK_S1001202010808
ASP00001S9935201889055,장애 인식 개선 컨텐츠(장애이해),202102019185294 ,S9935,S1891,201808201358051534741085352
ASP00001S9935201889054,장애 인식개선 컨텐츠(장애유형별),202102019185294 ,S9935,S1890,201808201351431534740703436
ASP00001S311820210504240,시민의 지식 통로,202102019185294 ,S3118,S10307,202112141652271639468347795
ASP00001S311820210504239,환경과 민주주의,202102019185294 ,S3118,S10104,202104051022231617585743282
ASP00001S311820210504237,시민과 민주주의,202102019185294 ,S3118,S10040,202102181531481613629908693
ASP00001S100120210103260,2021년 서울시 평생학습 성과공유대회,202102019185294 ,S1001,S10308,202112231010231640221823034
ASP00001S100120210102330,[2020년 서울시 거점 특성화 사업] 건강문해 동영상 자료,202102019185294 ,S1001,S4031,202101111500031610344803755
ASP00001S100120200101707,2020 평생학습 성과공유회,202102019185294 ,S1001,S3964,202012241220441608780044789
ASP00001S100120200101170,[한국공인회계사회] TAT(세무실무) 1급,202102018917177 ,2910026,S3695,202006291702201593417740785
ASP00001S100120200101169,[한국공인회계사회] TAT(세무실무) 2급,202102018917177 ,2910026,S3696,202006291658511593417531856
ASP00001S100120210103438,참 쉬운 베트남어 2-3,202102018868652 ,S1001,S10631,ASP00001S100120210103438
ASP00001S100120210103437,참 쉬운 베트남어 2-2,202102018868652 ,S1001,S10630,ASP00001S100120210103437
ASP00001S100120210103436,참 쉬운 베트남어 2-1,202102018868652 ,S1001,S10629,ASP00001S100120210103436
ASP00001S100120210103435,참 쉬운 베트남어 1-3,202102018868652 ,S1001,S10628,ASP00001S100120210103435
ASP00001S100120210103434,참 쉬운 베트남어 1-2,202102018868652 ,S1001,S10627,ASP00001S100120210103434
ASP00001S100120210103433,참 쉬운 베트남어 1-1,202102018868652 ,S1001,S10626,ASP00001S100120210103433
ASP00001S100120200102271,[벼락치기] 원어민에게 배워 바로 쓰는 생초보베트남어회화,202102018868652 ,S1001,S4264,ASP00001S100120200102271
ASP00001S100120220104028,2022년 Grace 전산회계1급(실기) ●최신판●,202102018839541 ,S1001,S10435,202204261536281650954988434
ASP00001S100120220103753,2022년 Grace 전산회계2급(실기),202102018839541 ,S1001,S10383,202202231117201645582640602
ASP00001S100120220103752,2022년 Grace 전산회계2급(필기),202102018839541 ,S1001,S10382,202202231117121645582632210
ASP00001S100120220103750,2022년 Grace 전산회계1급(필기),202102018839541 ,S1001,S10380,202202231116321645582592167
ASP00001S100120200101998,[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 3급,202102018622012 ,S1001,S4365,ASP00001S100120200101998
ASP00001S100120200101997,[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 고급(1급2급)(2),202102018622012 ,S1001,S4364,ASP00001S100120200101997
ASP00001S100120200101996,[이론+기출+모의고사 한번에 완성]한국사능력검정시험 심화 고급(1급2급)(1),202102018622012 ,S1001,S4363,ASP00001S100120200101996
ASP00001S100120210103270,제임스 듀이 아저씨 실용주의가 뭐예요?,202102018616472 ,S1001,S10357,ASP00001S100120210103270
ASP00001S100120210103269,단테 보카치오 아저씨 르네상스가 뭐예요?,202102018616472 ,S1001,S10356,ASP00001S100120210103269
ASP00001S100120210103268,쾌락주의 아저씨 인성이 뭐예요?,202102018616472 ,S1001,S10355,ASP00001S100120210103268
ASP00001S100120210103267,견유학파 아저씨 무소유가 뭐예요?,202102018616472 ,S1001,S10354,ASP00001S100120210103267
ASP00001S100120210103266,피타고라스 아저씨 수가 뭐예요?,202102018616472 ,S1001,S10394,ASP00001S100120210103266
ASP00001S100120210103265,푸코 아저씨 국가 권력이 뭐예요?,202102018616472 ,S1001,S10352,ASP00001S100120210103265
